2024-07-03 17:40:13 {'S1': 0, 'S2': 0, 'V1': 0, 'V2': 0}
2024-07-03 17:40:18 {'S1': 385, 'S2': 416, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 385, 'S2': 416, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 385, 'S2': 416, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 385, 'S2': 416, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 385, 'S2': 416, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 385, 'S2': 416, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 385, 'S2': 416, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 385, 'S2': 417, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 386, 'S2': 417, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 386, 'S2': 417, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 386, 'S2': 417, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 386, 'S2': 417, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 386, 'S2': 417, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 386, 'S2': 417, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 386, 'S2': 417, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 387, 'S2': 418, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 387, 'S2': 418, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 387, 'S2': 418, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 387, 'S2': 418, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 387, 'S2': 418, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 387, 'S2': 418, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 387, 'S2': 418, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 387, 'S2': 419, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 388, 'S2': 419, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 388, 'S2': 419, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 388, 'S2': 419, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 388, 'S2': 419, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 388, 'S2': 419, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 388, 'S2': 419, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 388, 'S2': 420, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 388, 'S2': 420, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 389, 'S2': 420, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 389, 'S2': 420, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 389, 'S2': 420, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 389, 'S2': 420, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 389, 'S2': 420, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 389, 'S2': 420, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 389, 'S2': 421, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 389, 'S2': 421, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 390, 'S2': 421, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 390, 'S2': 421, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 390, 'S2': 421, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 390, 'S2': 421, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 390, 'S2': 421, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 390, 'S2': 422, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 390, 'S2': 422, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 390, 'S2': 422, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 391, 'S2': 422, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 391, 'S2': 422, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 391, 'S2': 422, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 391, 'S2': 422, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 391, 'S2': 423, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 391, 'S2': 423, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 391, 'S2': 423, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 391, 'S2': 423, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 392, 'S2': 423, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 392, 'S2': 423, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 392, 'S2': 423, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 392, 'S2': 423, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 392, 'S2': 424, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 392, 'S2': 424, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 392, 'S2': 424, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 392, 'S2': 424, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 393, 'S2': 424, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 393, 'S2': 424, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 393, 'S2': 424, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 393, 'S2': 425, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 393, 'S2': 425, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 393, 'S2': 425, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 393, 'S2': 425, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 393, 'S2': 425, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 394, 'S2': 425, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 394, 'S2': 425, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 394, 'S2': 426, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 394, 'S2': 426, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 394, 'S2': 426, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 394, 'S2': 426, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 394, 'S2': 426, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 394, 'S2': 426, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 395, 'S2': 426, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 395, 'S2': 426, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 395, 'S2': 427, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 395, 'S2': 427, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 395, 'S2': 427, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 395, 'S2': 427, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 395, 'S2': 427, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 395, 'S2': 427, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 396, 'S2': 427, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 396, 'S2': 428, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 396, 'S2': 428, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 396, 'S2': 428, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 396, 'S2': 428, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 396, 'S2': 428, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 396, 'S2': 428, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 397, 'S2': 428, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 397, 'S2': 429, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 397, 'S2': 429, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 397, 'S2': 429, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 397, 'S2': 429, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 397, 'S2': 429, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 397, 'S2': 429, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 397, 'S2': 429, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 398, 'S2': 429, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 398, 'S2': 430, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 398, 'S2': 430, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 398, 'S2': 430, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 398, 'S2': 430, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 398, 'S2': 430, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 398, 'S2': 430, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 398, 'S2': 430, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 399, 'S2': 431, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 399, 'S2': 431, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 399, 'S2': 431, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 399, 'S2': 431, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 399, 'S2': 431, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 399, 'S2': 431, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 399, 'S2': 431, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 399, 'S2': 432, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 400, 'S2': 432, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 400, 'S2': 432, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 400, 'S2': 432, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 400, 'S2': 432, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 400, 'S2': 432, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 400, 'S2': 432, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 400, 'S2': 432, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 400, 'S2': 433, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 401, 'S2': 433, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 401, 'S2': 433, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 401, 'S2': 433, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 401, 'S2': 433, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 401, 'S2': 433, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 401, 'S2': 433, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 401, 'S2': 434, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 401, 'S2': 434, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 402, 'S2': 434, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 402, 'S2': 434, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 402, 'S2': 434, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 402, 'S2': 434, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 402, 'S2': 434, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 402, 'S2': 435, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 402, 'S2': 435, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 402, 'S2': 435, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 403, 'S2': 435, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 403, 'S2': 435, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 403, 'S2': 435, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 403, 'S2': 435, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 403, 'S2': 435, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 403, 'S2': 436, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 403, 'S2': 436, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 403, 'S2': 436, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 404, 'S2': 436, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 404, 'S2': 436, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 404, 'S2': 436, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 404, 'S2': 436, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 404, 'S2': 437, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 404, 'S2': 437, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 404, 'S2': 437, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 404, 'S2': 437, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 405, 'S2': 437, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 405, 'S2': 437, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 405, 'S2': 437, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 405, 'S2': 438, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 405, 'S2': 438, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 405, 'S2': 438, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 405, 'S2': 438, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 405, 'S2': 438, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 406, 'S2': 438, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 406, 'S2': 438, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 406, 'S2': 438, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 406, 'S2': 439, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 406, 'S2': 439, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 406, 'S2': 439, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 406, 'S2': 439, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 406, 'S2': 439, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 407, 'S2': 439, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 407, 'S2': 439, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 407, 'S2': 440, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 407, 'S2': 440, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 407, 'S2': 440, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 407, 'S2': 440, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 407, 'S2': 440, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 408, 'S2': 440, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 408, 'S2': 440, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 408, 'S2': 441, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 408, 'S2': 441, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 408, 'S2': 441, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 408, 'S2': 441, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 408, 'S2': 441, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 408, 'S2': 441, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 409, 'S2': 441, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 409, 'S2': 441, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 409, 'S2': 442, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 409, 'S2': 442, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 409, 'S2': 442, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 409, 'S2': 442, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 409, 'S2': 442, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 409, 'S2': 442, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 410, 'S2': 442, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 410, 'S2': 443, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 410, 'S2': 443, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 410, 'S2': 443, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 410, 'S2': 443, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 410, 'S2': 443, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 410, 'S2': 443, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 410, 'S2': 443, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 411, 'S2': 443, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 411, 'S2': 444, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 411, 'S2': 444, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 411, 'S2': 444, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 411, 'S2': 444, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 411, 'S2': 444, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 411, 'S2': 444, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 411, 'S2': 444, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 412, 'S2': 445, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 412, 'S2': 445, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 412, 'S2': 445, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 412, 'S2': 445, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 412, 'S2': 445, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 412, 'S2': 445, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 412, 'S2': 445, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 412, 'S2': 446, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 413, 'S2': 446, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 413, 'S2': 446, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 413, 'S2': 446, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 413, 'S2': 446, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 413, 'S2': 446, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 413, 'S2': 446, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 413, 'S2': 447, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 413, 'S2': 447, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 414, 'S2': 447, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 414, 'S2': 447, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 414, 'S2': 447, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 414, 'S2': 447, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 414, 'S2': 447, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 414, 'S2': 447, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 414, 'S2': 448, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 414, 'S2': 448, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 415, 'S2': 448, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 415, 'S2': 448, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 415, 'S2': 448, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 415, 'S2': 448, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 415, 'S2': 448, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 415, 'S2': 449, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 415, 'S2': 449, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 415, 'S2': 449, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 416, 'S2': 449, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 416, 'S2': 449, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 416, 'S2': 449, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 416, 'S2': 449, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 416, 'S2': 450, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 416, 'S2': 450, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 416, 'S2': 450, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 416, 'S2': 450, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 417, 'S2': 450, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 417, 'S2': 450, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 417, 'S2': 450, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 417, 'S2': 450, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 417, 'S2': 451, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 417, 'S2': 451, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 417, 'S2': 451, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 417, 'S2': 451, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 418, 'S2': 451, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 418, 'S2': 451, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 418, 'S2': 451, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 418, 'S2': 452, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 418, 'S2': 452, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 418, 'S2': 452, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 418, 'S2': 452, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 419, 'S2': 452, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 419, 'S2': 452, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 419, 'S2': 452, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 419, 'S2': 453, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 419, 'S2': 453, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 419, 'S2': 453, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 419, 'S2': 453, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 419, 'S2': 453, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 420, 'S2': 453, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 420, 'S2': 453, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 420, 'S2': 453, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 420, 'S2': 454, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 420, 'S2': 454, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 420, 'S2': 454, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 420, 'S2': 454, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 420, 'S2': 454, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 421, 'S2': 454, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 421, 'S2': 454, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 421, 'S2': 455, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 421, 'S2': 455, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 421, 'S2': 455, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 421, 'S2': 455, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 421, 'S2': 455, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 421, 'S2': 455, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 422, 'S2': 455, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 422, 'S2': 456, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 422, 'S2': 456, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 422, 'S2': 456, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 422, 'S2': 456, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 422, 'S2': 456, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 422, 'S2': 456, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 422, 'S2': 456, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 423, 'S2': 456, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 423, 'S2': 457, 'V1': 76, 'V2': 82}
2024-07-03 17:40:18 {'S1': 423, 'S2': 457, 'V1': 76, 'V2': 82}
